Administrative,Administrative_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,Revenue
2.0,15.0,33.0,2081.5,0.0,0.017142857,False
2.0,93.0,33.0,1310.472222,0.018518519,0.044312169,False
4.0,73.0,34.0,1001.166667,0.0,0.017959184,False
6.0,77.0,42.0,598.9369047499999,0.000757576,0.019480519,False
1.0,7.5,11.0,198.1666667,0.0,0.008333333,False
2.0,13.0,17.0,296.2333333,0.0125,0.029166667,False
2.0,33.0,13.0,1649.0,0.0,0.033333333,False
2.0,7.5,11.0,574.3333333,0.0,0.015277778,True
0.0,0.0,6.0,161.0,0.0,0.066666667,False
0.0,0.0,39.0,2643.333333,0.0,0.012820513,False
3.0,42.0,10.0,706.0,0.0,0.011111111,False
7.0,85.52916667,45.0,2996.4875,0.014814815,0.02628108,False
0.0,0.0,5.0,108.0,0.0,0.04,False
4.0,191.0,45.0,2171.174592,0.0,0.017931489,False
0.0,0.0,23.0,255.6388889,0.0,0.005454545,False
8.0,186.5,57.0,1925.102381,0.005,0.0175,False
0.0,0.0,8.0,202.3333333,0.0,0.01875,False
0.0,0.0,15.0,239.0,0.0031124675,0.072,False
4.0,47.0,26.0,380.1666667,0.0,0.015873016,False
0.0,0.0,16.0,79.0,0.025,0.0375,False
0.0,0.0,18.0,598.9369047499999,0.021112782,0.034077383,False
1.0,10.0,18.0,2114.083333,0.0,0.011685393,False
0.0,0.0,2.0,149.0,0.0,0.1,False
0.0,0.0,15.0,894.0,0.0,0.015384615,False
0.0,0.0,36.0,925.8333333,0.041666667,0.071296296,False
0.0,0.0,4.0,50.0,0.0,0.075,False
1.0,6.0,2.0,85.0,0.0,0.066666667,False
1.0,7.5,35.0,625.0856893,0.011149826,0.02195122,False
2.0,32.0,7.0,164.5,0.0,0.008333333,False
0.0,0.0,20.0,275.6666667,0.0031124675,0.0251564025,False
0.0,0.0,18.0,598.9369047499999,0.002528736,0.008376076,False
0.0,0.0,5.0,691.0,0.0,0.08,False
0.0,0.0,2.0,0.0,0.0031124675,0.0251564025,False
4.0,61.0,18.0,1569.866667,0.003418803,0.011870845,False
0.0,0.0,43.0,1368.484848,0.015909091,0.053636364,False
9.0,7.5,36.0,1697.55,0.0175,0.02575,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,23.0,1134.5,0.0031124675,0.102717391,False
7.0,89.9,58.0,2787.25,0.0,0.007715618,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,11.0,297.25,0.0,0.022222222,False
0.0,0.0,27.0,352.0833333,0.014814815,0.022222222,False
0.0,0.0,4.0,26.0,0.0,0.05,False
1.0,27.0,15.0,1486.666667,0.0,0.013809524,False
5.0,162.5,82.0,1164.099635,0.010714286,0.01668402,False
0.0,0.0,18.0,1360.5,0.016666667,0.040740741,False
0.0,0.0,6.0,156.0,0.0,0.016666667,False
3.0,204.75,46.0,1942.933333,0.010119048,0.013333333,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,10.0,133.8333333,0.0,0.020779221,False
0.0,0.0,5.0,36.0,0.0031124675,0.1,False
2.0,32.0,30.0,1407.5,0.006451613,0.02516129,True
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
3.0,112.0,20.0,1187.5,0.0,0.016666667,False
0.0,0.0,40.0,1090.566667,0.018392857,0.041198413,False
1.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
6.0,91.5,9.0,115.5,0.018181818,0.018181818,False
0.0,0.0,8.0,463.0,0.0,0.025,False
5.0,7.5,6.0,91.5,0.0031124675,0.055555556,False
0.0,0.0,42.0,840.8333333,0.0,0.019047619,False
9.0,174.475,43.0,895.9731685,0.0,0.009929078,True
0.0,0.0,7.0,76.5,0.007142857,0.066190476,False
0.0,0.0,7.0,104.3333333,0.0031124675,0.092857143,False
1.0,9.0,26.0,466.5,0.0,0.006666667,False
1.0,26.0,11.0,345.1666667,0.022222222,0.008888889,False
0.0,0.0,8.0,203.0,0.0125,0.0375,False
0.0,0.0,20.0,869.8,0.011111111,0.033333333,False
1.0,41.0,6.0,68.5,0.0,0.033333333,False
0.0,0.0,57.0,980.8333333,0.007142857,0.044642857,False
0.0,0.0,45.0,1438.722222,0.004545455,0.027727273,False
3.0,40.0,10.0,423.6666667,0.0,0.018181818,False
0.0,0.0,8.0,185.5,0.025,0.0375,False
0.0,0.0,5.0,74.0,0.0,0.08,False
0.0,0.0,13.0,421.1666667,0.0,0.028205128,False
0.0,0.0,7.0,578.2,0.0,0.033333333,True
1.0,7.5,18.0,598.9369047499999,0.004347826,0.015855776,False
1.0,88.0,11.0,522.6666667,0.0,0.022222222,False
2.0,86.0,36.0,1720.416667,0.0,0.00995086,False
0.0,0.0,22.0,2464.9,0.003030303,0.051515152,False
0.0,0.0,8.0,240.0,0.0,0.028571429,True
1.0,5.0,18.0,598.9369047499999,0.038654646,0.064680923,False
0.0,0.0,15.0,328.4166667,0.0,0.037647059,False
3.0,7.5,8.0,1046.5,0.04,0.04,False
1.0,20.0,8.0,268.0,0.0,0.025925926,False
0.0,0.0,14.0,354.25,0.0,0.015384615,True
3.0,100.0,8.0,127.6666667,0.0,0.005,False
0.0,0.0,3.0,15.0,0.0031124675,0.0251564025,False
1.0,32.0,9.0,455.0,0.0,0.022222222,True
5.0,90.875,58.0,2153.71859,0.007526882,0.012156298,False
0.0,0.0,8.0,166.25,0.0,0.0125,False
1.0,10.0,11.0,578.0,0.0,0.011688312,False
3.0,110.5,10.0,284.0,0.0,0.008333333,False
0.0,0.0,2.0,130.0,0.0,0.05,False
4.0,14.0,28.0,341.35,0.007142857,0.028571429,False
0.0,0.0,4.0,40.5,0.0,0.05,False
8.0,144.5,52.0,2826.790048,0.007258065,0.030060764,False
6.0,211.0,41.0,2078.666667,0.008333333,0.028125,False
0.0,0.0,2.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
1.0,47.0,19.0,881.1666667,0.0,0.005882353,False
0.0,0.0,30.0,950.8333333,0.006666667,0.02,False
2.0,98.0,44.0,2279.222222,0.001111111,0.012301587,False
0.0,0.0,16.0,729.0,0.0125,0.040625,False
10.0,207.8666667,8.0,217.8666667,0.0,0.004166667,False
0.0,0.0,12.0,354.0,0.0,0.018181818,False
8.0,7.5,39.0,1390.866667,0.0,0.009302326,True
0.0,0.0,4.0,104.0,0.0,0.05,False
1.0,6.0,25.0,591.8928571,0.0,0.020833333,True
4.0,7.5,33.0,1829.183333,0.0,0.017619048,True
2.0,108.0,8.0,316.5,0.033333333,0.040740741,False
0.0,0.0,25.0,903.7,0.036,0.059393939,False
0.0,0.0,5.0,517.5,0.025,0.1,False
0.0,0.0,59.0,2946.6,0.003278689,0.007962529,True
0.0,0.0,29.0,740.5,0.0,0.009315376,False
0.0,0.0,34.0,598.9369047499999,0.02047619,0.059220779,False
8.0,105.5644231,18.0,3158.561476,0.005474453,0.005815392,False
0.0,0.0,2.0,55.0,0.0,0.05,False
5.0,20.0,56.0,441.2166667,0.008474576,0.019322034,False
0.0,0.0,3.0,242.0,0.0031124675,0.0251564025,False
0.0,0.0,5.0,1439.5,0.0,0.08,False
0.0,0.0,12.0,312.6666667,0.0,0.033333333,False
0.0,0.0,8.0,56.33333333,0.0,0.0125,False
2.0,50.5,14.0,689.3833333,0.0,0.013333333,True
0.0,0.0,15.0,614.3333333,0.007692308,0.025641026,False
3.0,30.5,23.0,422.730303,0.008333333,0.0125,False
0.0,0.0,24.0,485.2839744,0.004938272,0.039283154,False
10.0,7.5,78.0,2588.077268,0.008333333,0.012068881,False
3.0,105.0,34.0,603.7071429,0.0,0.003714286,True
0.0,0.0,2.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,6.0,600.0,0.0,0.033333333,False
0.0,0.0,8.0,82.83333333,0.0,0.00625,False
5.0,99.16666667,33.0,483.2666667,0.002777778,0.009126984,False
5.0,7.5,7.0,26.0,0.0031124675,0.075,False
0.0,0.0,12.0,272.6666667,0.0,0.009090909,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
1.0,43.0,3.0,65.0,0.0,0.04,False
8.0,102.6666667,49.0,598.9369047499999,0.007272727,0.022949495,False
7.0,195.875,68.0,1725.870671,0.0032,0.018348148,False
0.0,0.0,27.0,359.0,0.0,0.020512821,False
4.0,204.5,12.0,159.0,0.0,0.026666667,False
0.0,0.0,24.0,676.1666667,0.0,0.008333333,True
3.0,94.0,19.0,707.2666667,0.0,0.035714286,False
1.0,7.5,35.0,1178.0,0.035294118,0.064705882,False
0.0,0.0,6.0,56.0,0.0,0.033333333,False
1.0,5.0,35.0,1916.9,0.0,0.015555556,True
0.0,0.0,57.0,2773.166667,0.015517241,0.050862069,False
0.0,0.0,18.0,297.3,0.0,0.011764706,False
1.0,4.0,18.0,631.6666667,0.0,0.027777778,True
0.0,0.0,14.0,1340.75,0.0,0.015384615,True
0.0,0.0,23.0,282.5,0.0031124675,0.073913043,False
0.0,0.0,7.0,76.0,0.0,0.071428571,False
2.0,43.0,17.0,434.0,0.0,0.010526316,False
0.0,0.0,4.0,464.6666667,0.0,0.025,False
0.0,0.0,5.0,240.5,0.0031124675,0.07,False
0.0,0.0,24.0,530.0,0.0,0.01,False
5.0,113.5,24.0,495.2738095,0.016666667,0.037777778,False
0.0,0.0,62.0,2232.45,0.008196721,0.039726776,False
1.0,3.0,5.0,151.0,0.0,0.016666667,False
0.0,0.0,2.0,49.0,0.0,0.033333333,False
6.0,220.0,50.0,1845.166667,0.011111111,0.022376543,False
0.0,0.0,27.0,1523.05,0.0,0.001851852,True
0.0,0.0,5.0,70.0,0.04,0.08,False
2.0,37.33333333,31.0,1552.883333,0.0,0.008333333,False
1.0,29.0,25.0,381.3571429,0.0,0.004166667,False
2.0,59.5,18.0,598.9369047499999,0.004888889,0.016624762,True
1.0,7.5,40.0,1239.949603,0.025,0.026035354,True
1.0,63.0,9.0,265.25,0.0,0.004,False
0.0,0.0,24.0,657.6666667,0.013636364,0.034090909,False
2.0,7.0,3.0,11.0,0.0,0.033333333,False
0.0,0.0,25.0,1157.452381,0.012,0.027111111,False
0.0,0.0,17.0,1673.653846,0.039215686,0.05122549,False
0.0,0.0,16.0,355.5,0.0,0.014285714,True
1.0,0.0,18.0,598.9369047499999,0.0,0.013068182,False
0.0,0.0,11.0,123.0,0.0,0.036363636,False
1.0,168.429198,18.0,2806.829918,0.01314475,0.039029125,False
2.0,5.0,3.0,32.0,0.0,0.066666667,False
3.0,11.66666667,39.0,557.2452381,0.028947368,0.052076023,False
7.0,53.25,42.0,650.0333333,0.004347826,0.006521739,False
4.0,132.0,24.0,1614.22619,0.0,0.014285714,False
7.0,44.16666667,18.0,2973.125,0.005309735,0.020993117,False
7.0,41.375,67.0,3014.290476,0.001917808,0.00781583,False
1.0,24.0,54.0,801.5095238,0.00754717,0.013274933,False
0.0,0.0,3.0,27.0,0.0031124675,0.0251564025,False
0.0,0.0,8.0,70.5,0.0031124675,0.08,False
0.0,0.0,23.0,363.5,0.0,0.013043478,False
0.0,0.0,15.0,436.0,0.013333333,0.086666667,False
0.0,0.0,31.0,1087.0,0.0,0.006666667,False
6.0,65.0,19.0,681.6190476,0.0,0.011794872,True
0.0,0.0,18.0,1243.180556,0.0,0.007668207,False
8.0,7.5,41.0,2504.699567,0.0,0.013075397,False
2.0,39.0,9.0,128.0,0.0,0.018181818,False
2.0,7.5,63.0,1903.666667,0.008064516,0.019546851,False
1.0,25.0,14.0,397.0,0.03625,0.047395833,True
0.0,0.0,16.0,343.2,0.0,0.006666667,False
0.0,0.0,5.0,71.0,0.0,0.04,False
0.0,0.0,24.0,653.0,0.008333333,0.033333333,False
1.0,7.5,67.0,1564.444444,0.002631579,0.022549176,False
2.0,59.83333333,70.0,2509.25,0.0,0.006428571,True
0.0,0.0,3.0,0.0,0.0031124675,0.0251564025,False
2.0,20.0,24.0,242.0,0.018181818,0.045454545,False
0.0,0.0,13.0,646.7916667,0.005128205,0.054358974,False
0.0,0.0,23.0,209.8333333,0.002173913,0.030434783,False
2.0,38.0,11.0,713.0,0.0,0.016666667,True
0.0,0.0,4.0,112.5,0.0,0.05,False
1.0,5.0,44.0,630.3166667,0.025,0.044223485,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
1.0,100.0965368,18.0,598.9369047499999,0.013593814,0.030060022,False
0.0,0.0,19.0,536.2666667,0.0031124675,0.068170426,False
7.0,160.3333333,31.0,590.5166667,0.005208333,0.009657738,False
2.0,42.16666667,17.0,490.5333333,0.0,0.01175,False
2.0,81.0,18.0,631.0,0.01,0.029,False
0.0,0.0,6.0,916.25,0.0,0.006666667,False
0.0,0.0,2.0,37.0,0.0,0.1,False
0.0,0.0,16.0,571.5,0.041666667,0.091666667,False
0.0,0.0,14.0,1025.0,0.0031124675,0.066666667,False
5.0,119.0,49.0,1143.348504,0.0,0.008595388,False
1.0,0.0,23.0,975.75,0.0,0.05030303,False
0.0,0.0,13.0,169.0,0.015384615,0.041538462,False
0.0,0.0,20.0,499.6666667,0.01,0.03,False
0.0,0.0,7.0,139.5,0.0,0.028571429,False
4.0,32.1,18.0,598.9369047499999,0.0,0.007269504,False
0.0,0.0,5.0,24.0,0.04,0.0251564025,False
0.0,0.0,18.0,2058.534091,0.021348315,0.038816034,False
0.0,0.0,15.0,1639.5,0.025,0.06875,False
4.0,34.0,3.0,24.0,0.0,0.04,False
0.0,0.0,11.0,720.5,0.0,0.045454545,False
0.0,0.0,6.0,56.0,0.04,0.08,False
5.0,133.0,16.0,324.5,0.0,0.031481481,False
0.0,0.0,36.0,472.6666667,0.0031124675,0.100510511,False
0.0,0.0,5.0,38.0,0.0031124675,0.0251564025,False
0.0,0.0,4.0,568.4782609,0.0031124675,0.068285714,False
1.0,29.5,29.0,569.1666667,0.0,0.01957672,True
0.0,0.0,3.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,37.0,1669.559524,0.016190476,0.051333333,False
1.0,38.0,29.0,986.8333333,0.013793103,0.035057471,False
1.0,32.33333333,62.0,2414.9,0.0,0.002222222,True
0.0,0.0,24.0,330.0833333,0.0375,0.043055556,False
0.0,0.0,6.0,83.0,0.033333333,0.1,False
1.0,74.0,21.0,744.8333333,0.0,0.01,False
1.0,10.0,16.0,120.0,0.0031124675,0.08,False
0.0,0.0,2.0,0.0,0.0031124675,0.0251564025,False
7.0,71.0,34.0,1540.75,0.004878049,0.024390244,False
0.0,0.0,8.0,89.5,0.0,0.05,False
1.0,27.0,17.0,1723.0,0.0,0.003921569,False
0.0,0.0,7.0,191.0,0.0,0.028571429,False
4.0,75.6,18.0,1576.205078,0.010752688,0.015506059,False
0.0,0.0,15.0,506.0,0.033333333,0.06,False
0.0,0.0,39.0,537.0,0.005128205,0.011965812,False
2.0,32.5,12.0,239.75,0.0,0.005128205,False
8.0,120.6666667,44.0,1470.333333,0.016,0.019207792,False
0.0,0.0,3.0,105.25,0.0,0.044444444,False
0.0,0.0,21.0,1636.5,0.0031124675,0.065873016,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
4.0,128.5,14.0,273.25,0.0,0.0125,False
1.0,28.0,19.0,362.0,0.0,0.005555556,False
3.0,51.5,21.0,1623.5,0.0,0.005,True
2.0,57.0,35.0,1643.333333,0.010526316,0.031578947,False
0.0,0.0,4.0,0.0,0.0031124675,0.0251564025,False
1.0,7.5,56.0,1080.266667,0.01884058,0.025355418,False
0.0,0.0,12.0,152.0,0.0,0.002380952,False
2.0,7.5,14.0,574.5,0.0,0.014285714,False
0.0,0.0,11.0,142.4166667,0.0,0.036363636,False
2.0,37.5,55.0,1420.472496,0.001212121,0.005750251,False
0.0,0.0,5.0,19.0,0.0,0.08,False
0.0,0.0,10.0,3291.0,0.02,0.058,False
0.0,0.0,47.0,1144.483333,0.041843972,0.055319149,False
10.0,76.16666667,17.0,404.0,0.0,0.025757576,False
4.0,202.0,28.0,714.9666667,0.014666667,0.016973138,False
0.0,0.0,25.0,527.5,0.0,0.003466667,False
1.0,18.0,8.0,66.0,0.0031124675,0.0875,False
7.0,160.2307692,18.0,598.9369047499999,0.001736111,0.019623016,False
0.0,0.0,15.0,454.75,0.026666667,0.033333333,False
2.0,7.5,17.0,1205.566667,0.0125,0.0375,True
0.0,0.0,41.0,1652.75,0.013636364,0.035119048,False
0.0,0.0,7.0,239.5,0.0,0.016666667,False
0.0,0.0,14.0,1539.0,0.015384615,0.030769231,False
2.0,7.5,6.0,192.5,0.0031124675,0.075,False
3.0,73.5,76.0,2208.788095,0.0,0.004756098,False
2.0,13.33333333,18.0,2062.443592,0.01220527,0.020275689,False
4.0,7.5,30.0,1456.783333,0.0,0.009019608,True
0.0,0.0,12.0,260.0,0.0031124675,0.083333333,False
0.0,0.0,7.0,604.0,0.0,0.033333333,True
7.0,159.5,13.0,362.5,0.0,0.003921569,False
1.0,37.0,30.0,1584.3,0.0,0.01547619,False
4.0,80.0,79.0,598.9369047499999,0.012345679,0.028765432,False
1.0,8.5,14.0,543.8333333,0.0,0.007692308,False
0.0,0.0,12.0,574.0,0.016666667,0.083333333,False
0.0,0.0,10.0,127.75,0.0031124675,0.075,False
1.0,7.5,39.0,2666.0,0.015384615,0.046153846,False
0.0,0.0,3.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,23.0,1166.333333,0.0,0.02826087,False
1.0,7.5,18.0,598.9369047499999,0.001034483,0.007306262,True
0.0,0.0,8.0,308.0,0.0,0.025,True
7.0,64.75,18.0,2463.244841,0.001886792,0.014944594,False
0.0,0.0,3.0,28.0,0.0,0.066666667,False
1.0,2.0,24.0,958.25,0.025,0.035,False
4.0,47.5,16.0,331.3333333,0.0,0.010526316,True
6.0,108.9166667,24.0,516.4166667,0.0,0.013333333,True
0.0,0.0,18.0,689.6666667,0.023529412,0.030392157,False
0.0,0.0,22.0,887.3547619,0.01,0.0145,False
3.0,25.57142857,15.0,2026.47619,0.011764706,0.07254902,False
4.0,123.0,16.0,529.3333333,0.0,0.0045,False
1.0,48.0,52.0,2376.861905,0.016666667,0.045679012,False
1.0,64.0,33.0,1564.17381,0.00625,0.003506944,False
4.0,69.0,20.0,1180.0,0.0,0.009090909,True
0.0,0.0,14.0,291.6,0.0,0.085714286,False
0.0,0.0,2.0,203.0,0.0,0.1,False
2.0,18.0,32.0,871.8333333,0.009375,0.020833333,False
4.0,7.5,78.0,3098.992857,0.007692308,0.022124542,False
2.0,178.5,19.0,2340.5,0.0,0.015873016,False
0.0,0.0,5.0,108.0,0.0,0.05,False
1.0,82.0,59.0,1927.122222,0.007909605,0.023728814,True
0.0,0.0,15.0,143.75,0.0031124675,0.091555556,False
0.0,0.0,9.0,553.0,0.0,0.025,True
0.0,0.0,7.0,855.0,0.0,0.028571429,False
8.0,176.6666667,27.0,880.8,0.007291667,0.020192308,True
1.0,0.0,7.0,37.0,0.0031124675,0.0251564025,False
0.0,0.0,29.0,1721.125,0.0031124675,0.071264368,False
1.0,7.5,70.0,3345.685836,0.002515091,0.007571185,True
0.0,0.0,29.0,809.1666667,0.017857143,0.032142857,False
0.0,0.0,10.0,466.75,0.0,0.028571429,False
1.0,23.0,35.0,1513.0,0.04,0.069333333,False
1.0,12.5,51.0,769.9928571,0.0,0.004081633,False
0.0,0.0,11.0,126.6666667,0.0031124675,0.090909091,False
0.0,0.0,25.0,317.5,0.0125,0.031944444,False
0.0,0.0,9.0,389.0,0.0031124675,0.0251564025,False
0.0,0.0,2.0,44.0,0.0,0.1,False
0.0,0.0,13.0,252.0,0.0,0.061538462,False
5.0,66.96666667,18.0,598.9369047499999,0.00122631,0.008659512,False
1.0,120.0,33.0,616.4333333,0.0,0.005714286,False
0.0,0.0,10.0,978.0,0.0,0.025,False
5.0,54.0,16.0,487.6666667,0.0,0.026315789,False
0.0,0.0,3.0,60.0,0.0,0.066666667,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,23.0,647.5,0.028571429,0.04,False
0.0,0.0,14.0,204.5,0.0031124675,0.084615385,False
0.0,0.0,10.0,72.0,0.0031124675,0.0251564025,False
1.0,4.0,18.0,143.85,0.0,0.034117647,False
7.0,7.5,5.0,258.0833333,0.004545455,0.052525253,False
0.0,0.0,7.0,99.7,0.0,0.014285714,False
1.0,5.5,7.0,277.0,0.0031124675,0.035555556,False
0.0,0.0,12.0,1886.5,0.007017544,0.019298246,False
0.0,0.0,80.0,1987.533333,0.035,0.06514881,False
0.0,0.0,17.0,391.8666667,0.0,0.029411765,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
6.0,7.5,83.0,791.9559524,0.013636364,0.025536616,False
0.0,0.0,9.0,127.5,0.0,0.022222222,False
0.0,0.0,38.0,2259.2,0.022222222,0.037962963,False
0.0,0.0,23.0,1232.733333,0.0,0.012820513,True
1.0,41.0,30.0,1018.0,0.0,0.003448276,True
1.0,15.0,29.0,1397.5,0.011555556,0.046190476,False
0.0,0.0,18.0,292.5,0.013888889,0.01957672,False
1.0,11.0,11.0,183.5,0.0,0.018181818,False
0.0,0.0,16.0,765.4454545,0.006666667,0.006,False
0.0,0.0,20.0,1006.666667,0.0,0.005555556,False
1.0,9.0,12.0,764.75,0.0,0.023076923,True
0.0,0.0,2.0,61.0,0.0,0.05,False
0.0,0.0,48.0,1304.666667,0.016666667,0.051215278,False
7.0,54.63636364,67.0,1336.554221,0.0,0.027327327,False
0.0,0.0,12.0,336.8,0.0,0.006666667,False
1.0,45.0,8.0,183.0,0.0,0.011111111,False
2.0,44.33333333,19.0,813.1,0.0,0.01,True
0.0,0.0,2.0,0.0,0.0031124675,0.0251564025,False
4.0,7.5,21.0,664.3333333,0.0,0.015277778,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,6.0,655.0,0.033333333,0.022222222,False
1.0,72.0,10.0,343.0,0.0,0.02,False
0.0,0.0,51.0,598.9369047499999,0.001923077,0.020120574,False
1.0,12.0,18.0,691.5,0.0,0.005,False
9.0,7.5,18.0,598.9369047499999,0.0,0.001680672,True
5.0,55.5,4.0,24.5,0.022222222,0.037037037,False
3.0,7.5,27.0,2154.72381,0.036781609,0.047660099,False
0.0,0.0,22.0,883.0,0.0031124675,0.0251564025,False
0.0,0.0,4.0,33.0,0.0031124675,0.0251564025,False
0.0,0.0,14.0,632.0,0.028571429,0.042857143,False
0.0,0.0,3.0,25.0,0.0031124675,0.0251564025,False
0.0,0.0,14.0,180.5,0.0031124675,0.092142857,False
0.0,0.0,9.0,73.66666667,0.0,0.022222222,False
3.0,53.5,26.0,1097.05,0.0,0.019605911,False
0.0,0.0,10.0,611.0,0.02,0.06,False
8.0,132.0,20.0,413.0,0.011111111,0.027407407,True
0.0,0.0,20.0,724.1333333,0.0031124675,0.083333333,False
3.0,101.0,7.0,441.0,0.02,0.04,False
0.0,0.0,65.0,1803.584127,0.023794872,0.031250162,False
0.0,0.0,11.0,855.25,0.018181818,0.063636364,False
1.0,109.0,9.0,466.6666667,0.0,0.0125,False
7.0,7.5,38.0,2311.090909,0.004651163,0.022868217,False
0.0,0.0,15.0,309.8,0.0,0.016666667,False
1.0,0.0,27.0,889.0,0.021428571,0.067857143,False
0.0,0.0,9.0,78.25,0.0031124675,0.088888889,False
0.0,0.0,11.0,142.1666667,0.02,0.03,False
0.0,0.0,5.0,57.0,0.0,0.04,False
0.0,0.0,22.0,647.6666667,0.009090909,0.026060606,False
1.0,21.5,14.0,836.8333333,0.0,0.001904762,False
0.0,0.0,18.0,133.0,0.038888889,0.072222222,False
4.0,7.5,71.0,1145.571429,0.0,0.004054054,False
0.0,0.0,15.0,984.0,0.015384615,0.007692308,False
6.0,7.5,53.0,2797.213095,0.004098361,0.02454223,False
0.0,0.0,2.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,3.0,108.0,0.0,0.066666667,False
6.0,60.0,4.0,34.0,0.0,0.033333333,False
0.0,0.0,6.0,399.0,0.033333333,0.022222222,True
1.0,13.0,16.0,388.7444444,0.0,0.006666667,False
3.0,37.3,67.0,598.9369047499999,0.039495923,0.04474971,False
0.0,0.0,4.0,59.0,0.0031124675,0.0251564025,False
5.0,68.0,36.0,818.5,0.007894737,0.028070175,False
0.0,0.0,57.0,598.9369047499999,0.003508772,0.018421053,False
0.0,0.0,10.0,146.7666667,0.0,0.002272727,False
0.0,0.0,17.0,212.8333333,0.041176471,0.067647059,False
4.0,7.5,66.0,3268.075758,0.005882353,0.029549127,False
0.0,0.0,17.0,295.0,0.011764706,0.052941176,False
3.0,120.6666667,8.0,261.6,0.0,0.01,False
0.0,0.0,3.0,62.0,0.0031124675,0.0251564025,False
3.0,119.0,25.0,413.7222222,0.0,0.013076923,False
0.0,0.0,13.0,1005.0,0.0,0.016666667,False
0.0,0.0,54.0,2222.9,0.003703704,0.014814815,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
2.0,7.0,21.0,467.952381,0.0031124675,0.068253968,False
1.0,65.0,13.0,531.0,0.033333333,0.05,False
0.0,0.0,4.0,142.0,0.0,0.05,False
4.0,7.5,3.0,86.0,0.0,0.033333333,False
1.0,68.0,20.0,870.6666667,0.0,0.020175439,False
0.0,0.0,7.0,1010.166667,0.028571429,0.095238095,False
0.0,0.0,9.0,27.5,0.0031124675,0.1,False
0.0,0.0,72.0,1353.115146,0.002857143,0.007277211,False
2.0,63.66666667,26.0,542.1666667,0.008333333,0.03125,False
0.0,0.0,28.0,623.9666667,0.023214286,0.036309524,False
0.0,0.0,4.0,123.0,0.0,0.066666667,False
0.0,0.0,2.0,19.0,0.0,0.1,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
2.0,37.5,12.0,375.0,0.0,0.039583333,True
10.0,7.5,18.0,782.5,0.0,0.002105263,False
0.0,0.0,7.0,442.1666667,0.0,0.057142857,False
6.0,7.5,36.0,696.4027778,0.0,0.002631579,False
0.0,0.0,14.0,443.2083333,0.012,0.058222222,False
1.0,0.0,6.0,135.5,0.028571429,0.085714286,False
0.0,0.0,23.0,213.5,0.0031124675,0.0251564025,False
0.0,0.0,2.0,262.0,0.0031124675,0.0251564025,False
0.0,0.0,5.0,1144.0,0.0031124675,0.0251564025,False
0.0,0.0,2.0,16.0,0.0,0.1,False
6.0,93.5,23.0,251.3333333,0.0,0.013768116,False
0.0,0.0,13.0,171.5,0.019230769,0.080769231,False
0.0,0.0,22.0,892.0,0.0,0.00952381,True
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
2.0,67.0,59.0,468.1916667,0.0,0.003278689,False
0.0,0.0,7.0,180.0,0.028571429,0.057142857,False
1.0,7.5,60.0,1993.915257,0.005970149,0.011984127,False
3.0,121.0,17.0,174.8333333,0.017647059,0.051764706,False
3.0,71.0,39.0,1501.333333,0.0,0.009756098,False
0.0,0.0,14.0,121.0,0.0031124675,0.0251564025,False
5.0,110.0,39.0,1584.044444,0.0,0.016744186,False
0.0,0.0,25.0,438.075,0.008,0.024698413,False
7.0,136.6666667,25.0,687.5333333,0.013793103,0.014022989,False
0.0,0.0,12.0,103.0,0.0031124675,0.0251564025,False
1.0,8.0,29.0,826.85,0.007142857,0.029591837,True
1.0,167.1666667,18.0,598.9369047499999,0.000555556,0.009603919,False
2.0,15.0,10.0,894.6666667,0.0,0.022222222,False
5.0,142.7,29.0,1858.733333,0.025806452,0.031075269,False
2.0,114.0,24.0,368.3333333,0.0031124675,0.0251564025,False
0.0,0.0,3.0,6.0,0.0031124675,0.0251564025,False
0.0,0.0,8.0,211.3333333,0.0,0.075,False
3.0,86.0,26.0,1197.666667,0.0,0.007142857,False
0.0,0.0,6.0,671.6666667,0.0,0.016666667,False
